danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.358,0.452,1,-13.02,1,0.0347,0.991,0.864,0.14,0.525,166.973,audio_features,0Otf1ZfYNIjhqFIuJk0fsy,spotify:track:0Otf1ZfYNIjhqFIuJk0fsy,https://api.spotify.com/v1/tracks/0Otf1ZfYNIjhqFIuJk0fsy,https://api.spotify.com/v1/audio-analysis/0Otf1ZfYNIjhqFIuJk0fsy,193867,4
0.58,0.47,9,-8.787,0,0.168,0.933,0.743,0.098,0.738,202.376,audio_features,0NDjQezJaEC1KX9TfwEfzf,spotify:track:0NDjQezJaEC1KX9TfwEfzf,https://api.spotify.com/v1/tracks/0NDjQezJaEC1KX9TfwEfzf,https://api.spotify.com/v1/audio-analysis/0NDjQezJaEC1KX9TfwEfzf,196627,4
0.436,0.178,5,-13.36,1,0.0448,0.996,0.912,0.259,0.464,111.858,audio_features,5j6tQBJnNG4wLLdVISJ5g2,spotify:track:5j6tQBJnNG4wLLdVISJ5g2,https://api.spotify.com/v1/tracks/5j6tQBJnNG4wLLdVISJ5g2,https://api.spotify.com/v1/audio-analysis/5j6tQBJnNG4wLLdVISJ5g2,202240,4
0.656,0.238,2,-10.889,1,0.0377,0.938,0.134,0.292,0.616,139.774,audio_features,1H13WKDhOgwVeWzveBPTh0,spotify:track:1H13WKDhOgwVeWzveBPTh0,https://api.spotify.com/v1/tracks/1H13WKDhOgwVeWzveBPTh0,https://api.spotify.com/v1/audio-analysis/1H13WKDhOgwVeWzveBPTh0,194933,4
0.765,0.522,5,-12.037,1,0.0339,0.931,0.913,0.102,0.84,112.747,audio_features,52yEkn1b6BiOZad3x7x6PP,spotify:track:52yEkn1b6BiOZad3x7x6PP,https://api.spotify.com/v1/tracks/52yEkn1b6BiOZad3x7x6PP,https://api.spotify.com/v1/audio-analysis/52yEkn1b6BiOZad3x7x6PP,153333,4
0.519,0.116,0,-14.12,1,0.0484,0.94,0.00138,0.0802,0.731,161.265,audio_features,35g4rTuhADuucoPzq01UIk,spotify:track:35g4rTuhADuucoPzq01UIk,https://api.spotify.com/v1/tracks/35g4rTuhADuucoPzq01UIk,https://api.spotify.com/v1/audio-analysis/35g4rTuhADuucoPzq01UIk,197627,4
0.665,0.342,8,-12.716,1,0.0781,0.931,0.0815,0.0786,0.859,81.393,audio_features,5sj197xVLlMuwxgSCXYEkU,spotify:track:5sj197xVLlMuwxgSCXYEkU,https://api.spotify.com/v1/tracks/5sj197xVLlMuwxgSCXYEkU,https://api.spotify.com/v1/audio-analysis/5sj197xVLlMuwxgSCXYEkU,216160,4
0.831,0.262,8,-12.386,1,0.0942,0.984,0.912,0.204,0.901,104.606,audio_features,3eMrYc092k7SIJfWJ7oasR,spotify:track:3eMrYc092k7SIJfWJ7oasR,https://api.spotify.com/v1/tracks/3eMrYc092k7SIJfWJ7oasR,https://api.spotify.com/v1/audio-analysis/3eMrYc092k7SIJfWJ7oasR,161933,4
0.402,0.0966,5,-21.732,1,0.0363,0.97,0.437,0.138,0.445,137.179,audio_features,4Nj9hjwcxMn7dCPz11HUJB,spotify:track:4Nj9hjwcxMn7dCPz11HUJB,https://api.spotify.com/v1/tracks/4Nj9hjwcxMn7dCPz11HUJB,https://api.spotify.com/v1/audio-analysis/4Nj9hjwcxMn7dCPz11HUJB,208457,4
0.689,0.267,7,-11.567,0,0.0728,0.87,0.866,0.0766,0.725,162.677,audio_features,7Bto5shUBaNnD3YDv1rnXv,spotify:track:7Bto5shUBaNnD3YDv1rnXv,https://api.spotify.com/v1/tracks/7Bto5shUBaNnD3YDv1rnXv,https://api.spotify.com/v1/audio-analysis/7Bto5shUBaNnD3YDv1rnXv,201587,4
0.709,0.387,0,-11.245,0,0.371,0.973,0.0586,0.119,0.668,106.736,audio_features,3FexBqEnmKPUttfXtwRDR6,spotify:track:3FexBqEnmKPUttfXtwRDR6,https://api.spotify.com/v1/tracks/3FexBqEnmKPUttfXtwRDR6,https://api.spotify.com/v1/audio-analysis/3FexBqEnmKPUttfXtwRDR6,189000,3
0.269,0.447,11,-10.189,0,0.0305,0.806,0,0.384,0.333,81.709,audio_features,05ZHpvcS5LuRv04AqFjd2j,spotify:track:05ZHpvcS5LuRv04AqFjd2j,https://api.spotify.com/v1/tracks/05ZHpvcS5LuRv04AqFjd2j,https://api.spotify.com/v1/audio-analysis/05ZHpvcS5LuRv04AqFjd2j,159013,4
0.581,0.362,1,-12.162,1,0.0799,0.832,0.84,0.0608,0.912,182.846,audio_features,1sy38MXIDZOE0VS7qR076p,spotify:track:1sy38MXIDZOE0VS7qR076p,https://api.spotify.com/v1/tracks/1sy38MXIDZOE0VS7qR076p,https://api.spotify.com/v1/audio-analysis/1sy38MXIDZOE0VS7qR076p,188187,4
0.607,0.391,10,-11.81,1,0.102,0.877,0.00767,0.204,0.668,118.47,audio_features,6N2I2nV6hNWtjW9Exqkhb4,spotify:track:6N2I2nV6hNWtjW9Exqkhb4,https://api.spotify.com/v1/tracks/6N2I2nV6hNWtjW9Exqkhb4,https://api.spotify.com/v1/audio-analysis/6N2I2nV6hNWtjW9Exqkhb4,190813,4
